area,population,area_sqkm,num_industries,num_hospitals,num_schools,avg_income,waste_per_capita,recycling_rate,temperature,humidity,day_of_week,is_weekend,total_waste,aqi,waste_type
Riverside,20156,20.484877115050786,47,4,10,126564,1.036313495580072,38.094484348554175,34.43661868049539,86.50568659440972,0,0,31187.241986839923,440.9805391349484,Industrial Hazardous
Downtown,22118,10.379880319950935,29,9,4,28602,1.7468423398411912,0.08534908452772161,17.992227608574815,81.63075707714052,0,0,38424.74487285873,490.959863087837,Industrial Hazardous
Commercial,12434,23.420865718038268,19,5,7,146003,0.7010062851645654,19.612305906378474,17.648061364386013,58.95441424525113,1,0,8142.849706920001,161.76161153689387,Low Volume Dry
Downtown,43037,23.77252510385908,17,2,16,27232,1.1666071144529764,20.39672788352123,15.70521579084902,43.51637424587433,1,0,44310.296364755864,500.0,Standard Mixed
Commercial,23786,3.3133112771735527,3,0,10,129355,2.425462138801173,42.380133567096955,38.88756954977987,89.54541118369286,1,0,74961.88451048592,500.0,High Volume Organic
Suburban,8112,23.935572199654857,47,9,18,77245,0.49550827830666533,42.027200548866695,34.64275143257716,69.56992022422008,0,0,5910.0180430112005,194.7901248265457,Industrial Hazardous
Downtown,32569,9.522622973405463,35,7,17,135606,1.6251351474705529,27.849291180312544,23.332770442176074,53.75715824830947,3,0,60372.16107319377,500.0,Industrial Hazardous
Industrial,16705,16.333186682601166,5,0,9,67950,0.49942610390677866,57.05876476868368,24.41098341994256,58.8914248487523,4,0,8197.295870388081,125.74532418402606,Low Volume Dry
Residential,27831,1.3513770024841278,2,1,4,90371,0.6453904430679116,52.33375018404876,16.485710717805578,37.68331748791003,3,0,15004.103925115227,186.176089617563,Low Volume Dry
Harbor,14434,22.2776647150539,17,2,0,111602,1.6308556549487259,51.97264288374129,18.947923150669194,60.31752179427873,0,0,22586.220570643036,301.0105040884391,Standard Mixed
Harbor,10595,16.21913456894919,46,5,16,48381,1.2767901496711302,20.895930658297676,22.78628434550675,40.38987044198321,0,0,16103.009823877486,283.2010877856846,Industrial Hazardous
Downtown,26458,16.26708444043227,39,3,16,121647,1.5066977932903751,25.85998734914578,24.696699718317433,51.944729668445746,2,0,47052.57691975797,500.0,Industrial Hazardous
Airport,37508,22.603315919448352,17,3,0,137174,2.2357187753092043,25.137715471699362,30.499410341756256,59.50601743454201,3,0,100801.70162933951,500.0,High Volume Organic
Residential,19206,12.954505785229907,22,8,0,96305,2.0979285335241395,26.41601294783983,23.758308759699247,86.86792434839536,1,0,43279.07978826181,500.0,Industrial Hazardous
Residential,44016,10.557657688882488,34,5,8,76025,2.253559188742728,53.35264770065199,38.86501284585536,67.48158520548607,5,1,148062.97400081085,500.0,Industrial Hazardous
Riverside,38566,21.72015443116175,5,1,3,102192,1.6557608258440673,14.947241974187992,23.569855249609354,52.31341086353362,1,0,63324.90068403158,500.0,Mixed Unsegregated
Harbor,31972,18.68930254084926,25,6,8,73706,1.3772149733708314,48.1317042575594,38.53988399919733,36.78535766494447,0,0,63058.51347737013,500.0,Industrial Hazardous
Harbor,35129,23.749903791640076,20,2,13,20819,1.3102346799160483,30.84239850268641,33.246492297306425,74.8313152848209,2,0,59026.14947538658,500.0,Standard Mixed
Commercial,47410,23.53298638610805,23,8,14,139980,1.927578823689377,14.945051143996936,37.49743852055854,58.011173716894646,3,0,127333.96523266037,500.0,Industrial Hazardous
Residential,23504,9.866991031725886,14,5,15,55383,1.4468597323149186,31.637626731573253,32.578929623174986,34.08930933907033,2,0,41908.26257084093,490.9650621204325,Standard Mixed
Airport,20931,11.451164108464738,26,7,15,98684,0.5326913517768814,11.726497240442589,29.214600925535372,69.4124771984091,4,0,13900.09442963396,246.96111760078475,Industrial Hazardous
Industrial,40588,6.771631367874072,31,0,12,91605,0.6122658529281748,6.490757850422096,27.727069597706297,51.00632292090529,2,0,30059.516938495723,395.03098708033747,Industrial Hazardous
Commercial,44635,16.685873283894907,11,1,13,25640,1.0855820889705856,50.29064506992306,22.283454292834325,54.2334768700571,4,0,47956.543635586306,500.0,Standard Mixed
Residential,38515,9.43127826717772,4,5,8,79888,0.44921141833661515,41.95932140583959,22.454349660859776,80.33122938142728,3,0,16891.02524147533,236.48643472169283,Low Volume Dry
Suburban,35002,19.75946584188794,6,2,8,122288,0.8263086828118464,12.298739412832134,20.580146100085695,38.23849436469115,1,0,27078.577006498315,343.5028747701109,Mixed Unsegregated
Industrial,31885,3.477993637907308,21,0,3,106810,1.7440818770698023,56.53768381551894,24.638520723036805,50.42249223720337,4,0,60801.16736207518,500.0,Industrial Hazardous
Industrial,5163,3.3518698535607743,26,5,9,82244,0.32734668705394243,1.4639024004749501,18.174325202109262,51.8200887781789,1,0,1759.8911781053741,141.73115065524678,Industrial Hazardous
Harbor,39177,5.509156844775224,14,4,2,93237,1.6290043042792957,19.99681122301088,24.69012663673997,30.199761519369947,2,0,67470.13188046475,500.0,Standard Mixed
Downtown,13318,2.5651586167166305,38,8,8,139879,1.9991852310440266,1.2991823094921995,35.843593673811604,80.7197349822738,2,0,38383.76216376708,500.0,Industrial Hazardous
Commercial,23186,15.69077438811675,44,5,18,104901,0.6743382533684141,8.537855597359993,36.75730715569673,80.1187540913738,3,0,23082.622415403373,357.12334709329195,Industrial Hazardous
Industrial,24477,4.110142767410096,34,4,15,144770,0.6981308390452989,10.804762569804684,31.07075932309008,69.71017854052792,1,0,22472.422909310313,347.0550879947574,Industrial Hazardous
Downtown,41431,4.4190914779575285,25,0,15,88575,0.3634840063296575,48.62009206383406,21.4202450138275,83.93645548996807,3,0,16043.72195653433,288.4494268162472,Industrial Hazardous
Downtown,18954,0.8485914813645667,22,0,16,74087,1.4273900854336155,59.582380232003075,21.008736963089426,46.3731965002066,4,0,27518.92423500096,387.6266526516758,Industrial Hazardous
Industrial,13858,19.66120535827844,12,0,17,51915,1.740092625119978,52.03921647666331,21.948222608232534,43.237816837774616,2,0,23842.613927314324,320.89007694847476,Standard Mixed
Airport,7168,20.401253357875287,25,6,9,63642,1.3052010805861616,38.10797932692228,27.50098065051536,34.111248024931974,2,0,11408.515764556982,208.01025329666962,Industrial Hazardous
Industrial,46284,4.469549200928773,2,5,18,135290,1.1567873811776659,43.37540580344533,39.41111197478579,65.52076875722224,2,0,69787.59206044475,500.0,Standard Mixed
Harbor,41269,18.618348639547,28,4,14,133375,1.299708198046068,31.369259641241108,17.72961217420844,59.781327303681266,5,1,52731.779660335334,500.0,Industrial Hazardous
Commercial,10421,11.12185551735531,1,3,14,76611,2.0193620811942417,25.352616398879512,27.5128023607949,78.62377894158354,2,0,22244.016353732186,281.9352262297322,High Volume Organic
Commercial,35459,6.370074632652088,27,7,10,130433,0.37373147615978974,41.53013585054636,32.056109035811225,58.87722225198662,2,0,17209.156021353378,276.9207341110457,Industrial Hazardous
Commercial,32828,15.723922897808809,22,7,7,142107,2.0244008338317383,58.38700116056294,21.141522506393024,42.194173187708614,4,0,68363.6801982055,500.0,Industrial Hazardous
Commercial,9359,4.872859821503577,35,4,15,144312,1.7659526544669408,1.733642541379019,39.227806906741016,78.575815047247,4,0,24916.19053136945,379.71891351765777,Industrial Hazardous
Airport,24470,19.043648387499367,48,3,9,66889,0.8311384191463238,18.845097019441557,23.72554322069737,57.32727432796473,3,0,24625.69381441331,405.2907408655686,Industrial Hazardous
Industrial,9372,1.6665730754785166,5,1,8,130958,1.454427397728401,19.803588180427226,38.30889028872508,87.34981323561942,0,0,17206.353538541083,217.05615656822306,Standard Mixed
Residential,19730,23.9987078567339,10,6,14,61215,0.40843947543537795,24.855051349205976,29.933885758269383,62.068285044538634,2,0,9643.932367759322,168.70962087542813,Low Volume Dry
Harbor,27208,2.2609437158612993,37,4,4,142380,1.1350950747464628,37.61352881408692,15.101985816845621,37.004336057415806,2,0,29430.53874490471,424.0871197421794,Industrial Hazardous
Harbor,19347,14.696486271592898,33,2,19,22487,0.6828934539696967,30.825189748782083,22.77780345249069,81.06146664586147,0,0,14686.357505161048,257.542012824631,Industrial Hazardous
Harbor,27605,22.603760107998273,16,8,1,119662,0.3490608492454388,1.123742941547472,15.538716118048995,82.70462316752497,3,0,8618.946620450415,180.97967346521972,Mixed Unsegregated
Residential,5422,0.7916594867723334,2,8,15,81045,1.085596895085125,24.696574703122295,24.536893251156183,56.72589252214523,4,0,5653.612120701346,107.65091384678098,Standard Mixed
Airport,4892,12.713604294231898,43,9,17,112594,1.8974473182677587,37.16692227139819,38.31335078650167,31.559580560595172,2,0,14170.695621764951,290.77485704096915,Industrial Hazardous
Commercial,14041,9.075170625611658,45,7,15,135377,2.3262481081884894,30.28948349582905,34.47542550906135,31.783408190565385,3,0,47705.27075985216,500.0,Industrial Hazardous
Commercial,20051,14.718138661318772,33,0,4,113644,1.7569797287994298,52.32371185087886,30.503303270016687,51.068955192455434,0,0,45568.1573707645,500.0,Industrial Hazardous
Industrial,19881,6.023705975072638,21,2,0,94035,1.184334281886859,23.915740240081227,28.463801098259644,72.9739332043988,4,0,27909.807151892248,373.4706893465594,Industrial Hazardous
Suburban,48283,2.0900308221772566,28,1,18,91667,2.4988914472841306,0.75352078961469,24.314548079717735,49.86310886100308,4,0,135709.77612537786,500.0,Industrial Hazardous
Industrial,36495,15.835359402793319,28,3,9,79040,0.9224757178204628,17.093911053269927,20.288492578268283,30.46379536433942,3,0,34888.61038175724,462.2960741518668,Industrial Hazardous
Residential,23448,10.71280636758836,4,1,12,121470,0.7116891519579973,8.14035761813929,16.563122945338712,80.9142617584878,1,0,13885.124410658264,192.274791098214,Mixed Unsegregated
Airport,27228,15.750895698302628,9,7,10,110520,1.3201009922970197,15.013819407169509,19.75366666812232,88.12394589269013,1,0,33875.63664809986,404.03382034755515,Standard Mixed
Industrial,2524,5.658209097527151,9,0,14,81295,1.410805113971977,21.725281082212497,23.78800206826861,50.782167306073966,5,1,3534.13451642667,100.57965276286565,Standard Mixed
Downtown,17213,8.799160942360306,8,3,1,20825,1.0806114360953178,40.59933913926932,27.99977791573918,34.38448336143576,5,1,20516.723039554352,271.3522045989351,Standard Mixed
Downtown,2986,14.261194039432953,20,4,5,21191,1.8300979738997043,19.45019971789079,20.11009739169642,47.48470314141282,1,0,5303.106885731857,133.5855579685359,Standard Mixed
Harbor,1655,15.03126306895582,12,9,10,63094,0.7045017062420778,53.04655050383199,39.35821476421019,77.94034653883371,0,0,1533.334760373852,88.52003191385413,Standard Mixed
Commercial,10582,9.621712790469497,9,3,14,83490,1.4227474714517734,17.974074563377936,16.921253667657265,62.53551644856921,1,0,13236.77041111668,214.04845146495057,Standard Mixed
Residential,37745,7.361303537605633,37,7,8,100243,1.4002793087017342,8.21600472849066,17.369795090126516,53.03913836273752,3,0,53220.66599242855,500.0,Industrial Hazardous
Airport,19069,7.205665422470599,10,1,11,74799,2.1123301298996067,10.131925048255379,32.065059048008116,50.053614022673045,4,0,48450.466223254596,500.0,High Volume Organic
Airport,7586,4.780134109812011,3,8,3,59553,2.3393300372737706,56.0747918329177,33.87653945743085,36.92369528557437,3,0,21296.59899970448,251.734037691134,High Volume Organic
Residential,2817,8.472421577074886,45,1,13,145974,1.7591849221634512,27.28886827792551,39.31128672656096,50.370825486228775,3,0,7689.053482186826,210.9592192634725,Industrial Hazardous
Riverside,36889,5.386288256823889,30,1,2,114305,0.9718174987362105,24.18756408375001,28.26110553684596,58.206506178369324,2,0,43989.569102370515,500.0,Industrial Hazardous
Airport,4991,16.02847745263365,48,1,16,26813,1.8171442437102403,4.134052865911572,19.148348206557042,70.38846395008503,0,0,9977.91757588161,233.14530037206654,Industrial Hazardous
Suburban,16416,14.442141456931196,33,9,12,46350,0.8530164843291022,43.99926412691511,38.448223869279786,45.72470127924146,4,0,20713.234021583812,326.6444293625095,Industrial Hazardous
Industrial,15748,9.873426179937542,41,7,7,107561,2.4263976590549827,41.67915154660199,39.50585983521954,83.84273285857815,2,0,59509.19045339732,500.0,Industrial Hazardous
Harbor,3011,8.482835488466165,34,2,11,48992,2.109196661981968,22.544432966085466,38.08784769202087,59.087983821690656,0,0,9120.239713047125,191.9930131202812,Industrial Hazardous
Commercial,24726,6.3215479047687415,38,9,11,102453,1.2486185620252837,41.50581298103278,36.791404462619695,54.30967561066609,4,0,44998.047315009135,500.0,Industrial Hazardous
Industrial,25525,13.61872856950386,38,9,11,129363,2.0255557377115117,22.047105630802875,16.939352614606367,65.63722459262273,2,0,51845.001608902596,500.0,Industrial Hazardous
Residential,42814,23.013117726469364,32,7,1,108430,1.199042419796198,4.389481283654659,36.37182789436941,40.057424785458345,5,1,73066.99599122413,500.0,Industrial Hazardous
Downtown,48880,17.299724759028962,7,6,9,53975,0.4641423493154453,44.28596263846656,38.830672475167205,36.395124368131995,1,0,30059.770922774027,374.7632673897081,Low Volume Dry
Downtown,8348,18.7381604938714,31,9,8,44992,1.8548915206013321,57.912077602662364,28.807861946072588,50.79242225270491,3,0,19073.293002853425,306.84172284024686,Industrial Hazardous
Airport,14774,20.94225765958199,32,3,0,63736,1.1901504326625694,38.89743169044497,34.31469534911662,32.39600350045777,5,1,24448.81626922631,358.0639551740038,Industrial Hazardous
Downtown,31458,9.115056846777295,7,6,3,21237,2.346703596924496,16.58767411286133,31.522391016036078,52.65499204908188,1,0,86443.45605788898,500.0,High Volume Organic
Residential,35733,2.040456661804947,45,7,13,24943,0.9744346715244305,16.1952171278942,22.201453078716877,70.2891154490922,4,0,40230.57593828276,500.0,Industrial Hazardous
Commercial,16804,15.752690681380285,13,5,15,73917,2.1553322072001055,55.73865578921406,29.687995234138803,78.72733824800308,5,1,42246.08710379389,494.13274567799454,High Volume Organic
Downtown,48937,5.1224711350867995,33,5,17,112055,1.7969632594548814,18.197418443867235,37.23433629419267,64.78578652868077,5,1,127167.02628425266,500.0,Industrial Hazardous
Harbor,11794,14.441569424893823,7,2,1,112292,2.1773141554813606,46.09153400296909,27.409632013977284,71.4797494265105,2,0,27933.507255700042,331.57011530114085,High Volume Organic
Industrial,26925,18.61800071234809,41,4,5,128596,0.942140129605822,38.57489893824078,29.753633570913863,79.9877872160736,2,0,33770.87142150446,481.1343175577643,Industrial Hazardous
Industrial,3675,19.699138402621998,6,9,2,41220,1.3149598873010173,35.55610867533421,28.2865931243443,76.38780589172063,2,0,5367.6849544927245,131.2028070239248,Standard Mixed
Industrial,41117,7.895058446064129,12,1,19,67798,2.1108838247179462,10.864492884125097,22.060121932605696,49.19891491951666,3,0,86628.60858738929,500.0,High Volume Organic
Industrial,45741,13.054614197948222,20,4,18,48694,1.7164014022059737,2.0646627542714757,31.091577711467,64.40536075706827,2,0,96818.98561470128,500.0,High Volume Organic
Downtown,28275,15.713644858791211,46,4,12,133769,1.0918281788897362,29.32062787967331,27.73675091134008,45.89118928257944,0,0,40266.81686607173,500.0,Industrial Hazardous
Riverside,9925,20.577277681665237,31,6,16,48250,1.4263903765604602,59.28951643498709,20.81364986941876,64.58002700370909,0,0,15228.408679197386,270.1705960513364,Industrial Hazardous
Harbor,26513,19.15402229507121,10,3,13,99478,2.4914158075992066,11.745594254005209,37.38445380799131,55.56008256883321,0,0,86450.39678023798,500.0,High Volume Organic
Industrial,28428,24.705395363945573,13,5,10,53227,1.9320655899105403,32.21232326634741,38.75114484839894,52.367950898413596,5,1,74654.02801288871,500.0,High Volume Organic
Suburban,45490,0.6980745749852666,10,8,15,127145,1.651949836116064,40.25875767867304,16.384316382044386,41.01383664630282,1,0,65354.666688701385,500.0,Standard Mixed
Riverside,41712,11.21849130114676,1,3,10,98305,2.121405036953735,29.020662991343286,30.55871892001533,63.70518271132777,4,0,98897.63299858513,500.0,High Volume Organic
Airport,8710,6.773089916215133,33,5,17,102039,1.2724667452987743,30.41602839583164,25.37614225612989,73.7589588724089,1,0,12854.500179633378,243.88708271486038,Industrial Hazardous
Residential,3259,3.4373879850493987,43,8,1,73920,2.3901408102227077,39.67365025641564,28.148857757290607,64.27678225833208,5,1,10288.788687766655,249.7313271809487,Industrial Hazardous
